what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396683581818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1396683609456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396683611646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396683614891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396683627771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396683629213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396683633178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396683633241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396683635178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396683641995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396683642099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1396683645588
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1396683660219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396683676522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396683680454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396683680538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396683683734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396683695516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396683696259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396683697272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396683704059
