what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396669552907
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396669553838
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396669553838
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396669563635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396669575971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669579000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669581533
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396669583635
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396669585542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669589989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669596610
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1396669756692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669832588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669837056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396669837739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669846513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669847005
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396669856114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669865352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669868257
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396669868747
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396669868947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396669872006
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1396669874808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396669893139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396669894149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669916420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669916475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669916610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669922866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669926995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669927076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669927127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396669933204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396669937509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396669952957
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396669955591
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396669956155
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396669956896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396669960212
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396669960663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396669963094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396669972959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396669990896
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396669999706
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396670000224
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396670001026
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396670003770
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396670004461
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396670005225
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396670006686
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396670007483
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396670008642
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396670010713
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396670011801
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1396670018235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396670027554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396670054412
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396670054436
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396670054655
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396670059748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396670064487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396670076375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396670086924
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396670092535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396670092566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1396670092597
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396670093660
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396670093720
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396670095420
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396670098500
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396670103567
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396670103567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396670129415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396670144526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396670146276
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396670146770
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396670146938
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396670146994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396670149473
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396670157748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396670161386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396670165177
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1396670165184
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396670166460
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396670167528
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396670168801
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396670169447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396670175760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396670182117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674243422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674246844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674354685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674356350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674357071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674358544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674359505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674382801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674383546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674401880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674402165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674406799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674415426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674440367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674441617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674447774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674449567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674488962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674494678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674517070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1396674521725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396674532078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674541907
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396674546047
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674546865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396674549611
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396674550756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674552743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396674553421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674554298
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674554376
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674554419
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396674555345
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674555489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674562566
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396674596302
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674596979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396674600052
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674601637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396674602783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674606011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674606655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674613725
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674613808
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674615166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396674619730
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674620368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396674621614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674622378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674625909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674627768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674634643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674637564
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396674650848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396674653299
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674654225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396674655453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674658555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674660834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674665911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674670041
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1396674670541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396674673385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396674680791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674681638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674689936
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396674692934
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674693849
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674695395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674699387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674722005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674725141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674726813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674743133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396674753771
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674758221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674760409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674767809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674776972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674793198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674793967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674819280
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674819362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396674820216
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674821283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396674846109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674846668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674847677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674856602
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674856674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674878938
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674878970
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674878970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1396674878979
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396674881744
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674881903
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674881944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396674885424
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396674886110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674888157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396674888448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674889426
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674889492
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674889540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674897578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674909817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674913708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674921035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674927512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674928252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674931505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674934072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674943433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674945773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396674957095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674958005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396674994679
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674996709
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396674999114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396675009897
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396675021965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396675027623
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396675028637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396675038617
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1396675038627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396675042512
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396675048823
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396675052914
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396675061514
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396675063019
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396675066599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1396675067561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1396675067733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396675069392
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396675070167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396675073895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396675130341
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396675131348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396675140867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396675143925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396675147549
